ENSGID	NAME	CHR	START	END	TSS
ENSG00000130164	LDLR	19	11200038	11244492	11200038
ENSG00000161888	SPC24	19	11242196	11266484	11266484
ENSG00000197256	KANK2	19	11274943	11308467	11308467
ENSG00000130158	DOCK6	19	11309971	11373157	11373157
ENSG00000130173	C19orf80	19	11348178	11352619	11348178
ENSG00000130167	TSPAN16	19	11406824	11437672	11406824
ENSG00000105514	RAB3D	19	11432722	11456946	11456946
ENSG00000105518	TMEM205	19	11453452	11457194	11457194
ENSG00000183401	CCDC159	19	11455360	11465620	11455360
ENSG00000105520	DKFZP761J1410	19	11466062	11476374	11466062
ENSG00000173928	SWSAP1	19	11485361	11487627	11485361
ENSG00000187266	EPOR	19	11488236	11495018	11495018
ENSG00000205517	RGL3	19	11495017	11530018	11530018
ENSG00000198003	CCDC151	19	11531272	11546603	11546603
ENSG00000130175	PRKCSH	19	11546109	11561783	11546109
ENSG00000196361	ELAVL3	19	11562141	11591861	11591861
ENSG00000161914	ZNF653	19	11594242	11616738	11616738
ENSG00000130159	ECSIT	19	11616731	11639989	11639989
ENSG00000130176	CNN1	19	11649532	11661138	11649532
ENSG00000130165	ELOF1	19	11661962	11670051	11670051
ENSG00000198551	ZNF627	19	11670189	11729950	11670189
ENSG00000102575	ACP5	19	11685475	11689823	11689823
ENSG00000197933	ZNF823	19	11832080	11849824	11849824
ENSG00000197044	ZNF441	19	11877815	11894893	11877815
ENSG00000177599	ZNF491	19	11908482	11920437	11908482
ENSG00000171295	ZNF440	19	11925099	11946016	11925099
ENSG00000171291	ZNF439	19	11959541	11994565	11959541
ENSG00000198429	ZNF69	19	11998599	12025144	11998599
ENSG00000196757	ZNF700	19	12035883	12061588	12035883
ENSG00000197054	ZNF763	19	12035890	12091196	12035890
ENSG00000267179	ZNF763	19	12035890	12090105	12035890
ENSG00000197647	ZNF433	19	12125547	12146556	12146556
ENSG00000257446	ZNF878	19	12154620	12167127	12167127
ENSG00000223547	ZNF844	19	12175514	12192380	12175514
ENSG00000188474	ZNF788	19	12203078	12225491	12203078
ENSG00000214189	ZNF788	19	12203078	12248050	12203078
ENSG00000132010	ZNF20	19	12203658	12251222	12251222
ENSG00000257591	ZNF625	19	12251032	12267546	12267546
ENSG00000196646	ZNF136	19	12273879	12300064	12273879
ENSG00000197857	ZNF44	19	12335501	12405702	12405702
ENSG00000188868	ZNF563	19	12428291	12444534	12444534
ENSG00000198342	ZNF442	19	12460185	12476719	12476719
ENSG00000196466	ZNF799	19	12500830	12512085	12512085
ENSG00000180855	ZNF443	19	12540521	12551926	12551926
ENSG00000242852	ZNF709	19	12571998	12624668	12624668
ENSG00000196826	ZNF709	19	12572373	12662288	12662288
ENSG00000249709	ZNF564	19	12636184	12662356	12662356
ENSG00000188033	ZNF490	19	12688775	12750912	12750912
ENSG00000173875	ZNF791	19	12721732	12742735	12721732
ENSG00000104774	MAN2B1	19	12757325	12777556	12777556
ENSG00000123154	WDR83	19	12777614	12786646	12777614
ENSG00000105583	WDR83OS	19	12778885	12782170	12782170
ENSG00000095059	DHPS	19	12786531	12792716	12792716
ENSG00000132004	FBXW9	19	12798867	12807457	12807457
ENSG00000105576	TNPO2	19	12810008	12834825	12834825
ENSG00000123144	C19orf43	19	12841454	12845589	12845589
ENSG00000198356	ASNA1	19	12847953	12859137	12847953
ENSG00000039987	BEST2	19	12862516	12869272	12862516
ENSG00000095066	HOOK2	19	12873817	12983554	12983554
ENSG00000171223	JUNB	19	12902310	12904124	12902310
ENSG00000167815	PRDX2	19	12907634	12912694	12912694
ENSG00000104889	RNASEH2A	19	12917394	12924452	12917394
ENSG00000132026	RTBDN	19	12936292	12946242	12946242
ENSG00000105613	MAST1	19	12944765	12985765	12944765
ENSG00000105612	DNASE2	19	12986025	12992282	12992282
ENSG00000105610	KLF1	19	12995237	12997995	12997995
ENSG00000105607	GCDH	19	13001840	13025021	13001840
ENSG00000161860	SYCE2	19	13009600	13030090	13030090
ENSG00000179115	FARSA	19	13033293	13044851	13044851
ENSG00000179218	CALR	19	13049392	13055303	13049392
ENSG00000179262	RAD23A	19	13056669	13064456	13056669
ENSG00000179271	GADD45GIP1	19	13064972	13068050	13068050
ENSG00000179284	DAND5	19	13075973	13085567	13075973
ENSG00000008441	NFIX	19	13106422	13209610	13106422
ENSG00000104903	LYL1	19	13209847	13213975	13213975
ENSG00000104907	TRMT1	19	13215716	13228381	13228381
ENSG00000160877	NACC1	19	13228917	13251955	13228917
ENSG00000104915	STX10	19	13254872	13261197	13261197
ENSG00000160888	IER2	19	13261229	13265722	13261229
ENSG00000141837	CACNA1A	19	13317256	13734804	13734804
ENSG00000104957	CCDC130	19	13842574	13874110	13842574
ENSG00000037757	MRI1	19	13875346	13885096	13875346
ENSG00000104979	C19orf53	19	13884982	13889276	13884982
ENSG00000132003	ZSWIM4	19	13906274	13943044	13906274
ENSG00000187556	NANOS3	19	13972877	13991571	13972877
ENSG00000132016	C19orf57	19	13993161	14017265	14017265
ENSG00000132024	CC2D1A	19	14017014	14041692	14017014
ENSG00000132000	PODNL1	19	14042000	14064204	14064204
ENSG00000132017	DCAF15	19	14063304	14072254	14063304
ENSG00000132005	RFX1	19	14072350	14117851	14117851
ENSG00000171136	RLN3	19	14138960	14141854	14138960
ENSG00000104998	IL27RA	19	14142560	14163743	14142560
ENSG00000187867	PALM3	19	14164177	14169971	14169971
ENSG00000188032	C19orf67	19	14192431	14196687	14196687
ENSG00000141858	SAMD1	19	14198652	14201848	14201848
ENSG00000072062	PRKACA	19	14202500	14228896	14228896
ENSG00000105011	ASF1B	19	14230321	14247768	14247768
ENSG00000072071	LPHN1	19	14260750	14316999	14316999
ENSG00000123146	CD97	19	14491313	14519537	14491313
ENSG00000123136	DDX39A	19	14519631	14530192	14530192
ENSG00000123143	PKN1	19	14543865	14582679	14543865
ENSG00000160951	PTGER1	19	14583278	14586174	14586174
ENSG00000123159	GIPC1	19	14588572	14606944	14606944
ENSG00000132002	DNAJB1	19	14625582	14640582	14640582
ENSG00000099797	TECR	19	14627897	14676792	14627897
ENSG00000099795	NDUFB7	19	14676890	14682874	14682874
ENSG00000187912	CLEC17A	19	14693896	14721969	14693896
ENSG00000131355	EMR3	19	14729929	14800839	14800839
ENSG00000160961	ZNF333	19	14800613	14844558	14800613
ENSG00000127507	EMR2	19	14843205	14889353	14889353
ENSG00000188269	OR7A5	19	14903302	14946188	14946188
ENSG00000127530	OR7C1	19	14909958	14911023	14911023
ENSG00000127515	OR7A10	19	14951760	14952689	14952689
ENSG00000185385	OR7A17	19	14991138	14992264	14992264
ENSG00000127529	OR7C2	19	15052301	15053260	15052301
ENSG00000105143	SLC1A6	19	15060846	15133802	15133802
ENSG00000160994	CCDC105	19	15121556	15134081	15121556
ENSG00000105141	CASP14	19	15160195	15169104	15160195
ENSG00000094661	OR1I1	19	15197791	15199032	15197791
ENSG00000105137	SYDE1	19	15218214	15225799	15218214
ENSG00000105135	ILVBL	19	15225795	15236596	15236596
ENSG00000074181	NOTCH3	19	15270444	15311792	15311792
ENSG00000105131	EPHX3	19	15337730	15344246	15344246
ENSG00000141867	BRD4	19	15347647	15443356	15443356
ENSG00000105127	AKAP8	19	15464196	15490609	15490609
ENSG00000011243	AKAP8L	19	15490859	15529952	15529952
ENSG00000011451	WIZ	19	15532319	15560762	15560762
ENSG00000105122	RASAL3	19	15562435	15575382	15575382
ENSG00000161031	PGLYRP2	19	15579456	15609767	15609767
ENSG00000171954	CYP4F22	19	15619304	15663128	15619304
ENSG00000186529	CYP4F3	19	15751707	15773635	15751707
ENSG00000186204	CYP4F12	19	15783567	15807984	15783567
ENSG00000171942	OR10H2	19	15838834	15839862	15838834
ENSG00000171936	OR10H3	19	15852203	15853153	15852203
ENSG00000172519	OR10H5	19	15904761	15905892	15904761
ENSG00000186723	OR10H1	19	15917817	15918936	15918936
ENSG00000186115	CYP4F2	19	15988833	16008930	16008930
ENSG00000171903	CYP4F11	19	16023177	16045677	16045677
ENSG00000176231	OR10H4	19	16059818	16060768	16059818
ENSG00000167460	TPM4	19	16177831	16213813	16177831
ENSG00000167461	RAB8A	19	16222439	16245044	16222439
ENSG00000196684	HSH2D	19	16244838	16269386	16244838
ENSG00000141977	CIB3	19	16272179	16284336	16284336
ENSG00000105058	FAM32A	19	16296191	16302857	16296191
ENSG00000072958	AP1M1	19	16308389	16346160	16308389
ENSG00000127528	KLF2	19	16435628	16438685	16435628
ENSG00000127527	EPS15L1	19	16466050	16582896	16582896
ENSG00000269058	CALR3	19	16589868	16607003	16607003
ENSG00000105072	C19orf44	19	16607122	16632163	16607122
ENSG00000085872	CHERP	19	16628700	16653341	16653341
ENSG00000127526	SLC35E1	19	16660642	16683193	16683193
ENSG00000105085	MED26	19	16685718	16739873	16739873
ENSG00000214046	SMIM7	19	16741562	16771253	16771253
ENSG00000072954	TMEM38A	19	16771938	16800840	16771938
ENSG00000188039	NWD1	19	16830787	16928774	16830787
ENSG00000127511	SIN3B	19	16940211	16991164	16940211
ENSG00000127533	F2RL3	19	16999671	17003417	16999671
ENSG00000160111	CPAMD8	19	17003758	17137625	17137625
ENSG00000131351	HAUS8	19	17160539	17186435	17186435
ENSG00000099331	MYO9B	19	17186591	17325346	17186591
ENSG00000053501	USE1	19	17326155	17330638	17326155
ENSG00000099330	OCEL1	19	17337013	17340028	17337013
ENSG00000160113	NR2F6	19	17342692	17356749	17356749
ENSG00000130307	USHBP1	19	17359985	17393595	17393595
ENSG00000105393	BABAM1	19	17378159	17392058	17378159
ENSG00000160117	ANKLE1	19	17392454	17398455	17392454
ENSG00000127220	ABHD8	19	17402940	17421045	17421045
ENSG00000130312	MRPL34	19	17403418	17417652	17403418
ENSG00000130311	DDA1	19	17420327	17434110	17420327
ENSG00000074855	ANO8	19	17434032	17445638	17445638
ENSG00000130299	GTPBP3	19	17445729	17453544	17445729
ENSG00000130300	PLVAP	19	17462257	17488159	17488159
ENSG00000130303	BST2	19	17513748	17516457	17516457
ENSG00000141971	MVB12A	19	17516531	17544533	17516531
ENSG00000188051	TMEM221	19	17546318	17559376	17559376
ENSG00000171773	NXNL1	19	17566234	17571763	17571763
ENSG00000130304	SLC27A1	19	17579578	17616977	17579578
ENSG00000130313	PGLS	19	17622438	17632097	17622438
ENSG00000167483	FAM129C	19	17634110	17664648	17634110
ENSG00000130309	COLGALT1	19	17666403	17693971	17666403
ENSG00000130477	UNC13A	19	17712137	17799401	17799401
ENSG00000130479	MAP1S	19	17830051	17845325	17830051
ENSG00000130475	FCHO1	19	17858527	17899377	17858527
ENSG00000179913	B3GNT3	19	17905637	17923891	17905637
ENSG00000248099	INSL3	19	17927321	17932383	17932383
ENSG00000105639	JAK3	19	17935589	17958880	17958880
ENSG00000105640	RPL18A	19	17970685	17974962	17970685
ENSG00000105641	SLC5A5	19	17982782	18005983	17982782
ENSG00000007080	CCDC124	19	18043825	18054800	18043825
ENSG00000105642	KCNN1	19	18062102	18110889	18062102
ENSG00000105643	ARRDC2	19	18111941	18124911	18111941
ENSG00000096996	IL12RB1	19	18169805	18209754	18209754
ENSG00000099308	MAST3	19	18208603	18262502	18208603
ENSG00000105647	PIK3R2	19	18263928	18281350	18263928
ENSG00000268173	PIK3R2	19	18263968	18288927	18263968
ENSG00000216490	IFI30	19	18283972	18288927	18283972
ENSG00000254858	MPV17L2	19	18303992	18307758	18303992
ENSG00000105649	RAB3A	19	18307594	18314884	18314884
ENSG00000105650	PDE4C	19	18318771	18366229	18366229
ENSG00000130518	KIAA1683	19	18367908	18385319	18385319
ENSG00000130522	JUND	19	18390563	18392432	18392432
ENSG00000130520	LSM4	19	18417040	18434084	18434084
ENSG00000130517	PGPEP1	19	18451397	18480760	18451397
ENSG00000130513	GDF15	19	18485541	18499986	18485541
ENSG00000175489	LRRC25	19	18501954	18508427	18508427
ENSG00000130511	SSBP4	19	18529674	18545372	18529674
ENSG00000105655	ISYNA1	19	18545198	18549111	18549111
ENSG00000105656	ELL	19	18553473	18632937	18632937
ENSG00000105701	FKBP8	19	18642561	18654887	18654887
ENSG00000105700	KXD1	19	18668572	18680197	18668572
ENSG00000221983	UBA52	19	18682540	18688360	18682540
ENSG00000006016	CRLF1	19	18683030	18718551	18718551
ENSG00000006015	C19orf60	19	18699495	18703146	18699495
ENSG00000105696	TMEM59L	19	18718240	18731849	18718240
ENSG00000167487	KLHL26	19	18747775	18781309	18747775
ENSG00000105662	CRTC1	19	18794487	18893004	18794487
ENSG00000105664	COMP	19	18893583	18902123	18902123
ENSG00000005007	UPF1	19	18942747	18979045	18942747
ENSG00000130283	GDF1	19	18979361	19006905	19006905
ENSG00000223802	CERS1	19	18979361	19007536	19007536
ENSG00000105669	COPE	19	19010323	19030206	19030206
ENSG00000105671	DDX49	19	19030484	19039436	19030484
ENSG00000051128	HOMER3	19	19040010	19052070	19052070
ENSG00000064607	SUGP2	19	19101697	19144832	19144832
ENSG00000105676	ARMC6	19	19144384	19170563	19144384
ENSG00000181035	SLC25A42	19	19174808	19223697	19174808
ENSG00000064545	TMEM161A	19	19229978	19249322	19249322
ENSG00000213999	MEF2B	19	19256377	19303400	19303400
ENSG00000254901	MEF2BNB	19	19287712	19303400	19303400
ENSG00000064490	RFXANK	19	19303008	19312678	19303008
ENSG00000184162	NR2C2AP	19	19312225	19314233	19314233
ENSG00000130287	NCAN	19	19322782	19363042	19322782
ENSG00000187664	HAPLN4	19	19366450	19373605	19373605
ENSG00000213996	TM6SF2	19	19375173	19384200	19384200
ENSG00000105705	SUGP1	19	19386827	19431653	19431653
ENSG00000129933	MAU2	19	19431490	19469563	19431490
ENSG00000167491	GATAD2A	19	19496635	19619740	19496635
ENSG00000178093	TSSK6	19	19623227	19626838	19626838
ENSG00000186010	NDUFA13	19	19626545	19644285	19626545
ENSG00000250067	YJEFN3	19	19627036	19648390	19627036
ENSG00000160161	CILP2	19	19649057	19657468	19649057
ENSG00000105717	PBX4	19	19672522	19729725	19729725
ENSG00000064547	LPAR2	19	19734477	19739739	19739739
ENSG00000089639	GMIP	19	19740285	19754476	19754476
ENSG00000105726	ATP13A1	19	19756007	19774502	19774502
ENSG00000181896	ZNF101	19	19779605	19794318	19779605
ENSG00000105708	ZNF14	19	19821280	19843906	19843906
ENSG00000081665	ZNF506	19	19896648	19932560	19932560
ENSG00000256771	ZNF253	19	19976695	20005483	19976695
ENSG00000184635	ZNF93	19	20011722	20046384	20011722
ENSG00000197124	ZNF682	19	20107867	20150315	20150315
ENSG00000213988	ZNF90	19	20188803	20237885	20188803
ENSG00000256229	ZNF486	19	20278037	20311299	20278037
ENSG00000237440	ZNF737	19	20718631	20748615	20748615
ENSG00000188171	ZNF626	19	20802867	20844402	20844402
ENSG00000160229	ZNF66	19	20959110	20991922	20959110
ENSG00000105750	ZNF85	19	21106028	21133503	21106028
ENSG00000118620	ZNF430	19	21203426	21242856	21203426
ENSG00000160352	ZNF714	19	21264965	21308073	21264965
ENSG00000196705	ZNF431	19	21324827	21373034	21324827
ENSG00000182141	ZNF708	19	21473962	21512227	21512227
ENSG00000172687	ZNF738	19	21541732	21562104	21541732
ENSG00000196268	ZNF493	19	21579921	21610375	21579921
ENSG00000197013	ZNF429	19	21679484	21739072	21679484
ENSG00000197020	ZNF100	19	21905568	21950430	21950430
ENSG00000198521	ZNF43	19	21987752	22034927	22034927
ENSG00000160321	ZNF208	19	22115760	22193751	22193751
ENSG00000197134	ZNF257	19	22235254	22274282	22235254
ENSG00000196109	ZNF676	19	22361893	22379753	22379753
ENSG00000196350	ZNF729	19	22469210	22499978	22469210
ENSG00000197360	ZNF98	19	22573821	22715287	22715287
ENSG00000229676	ZNF492	19	22817126	22850472	22817126
ENSG00000213973	ZNF99	19	22939007	22966909	22966909
ENSG00000269067	ZNF728	19	23158270	23185978	23185978
ENSG00000183850	ZNF730	19	23258012	23330021	23258012
ENSG00000196081	ZNF724P	19	23404401	23433192	23433192
ENSG00000167232	ZNF91	19	23487793	23578362	23578362
ENSG00000197372	ZNF675	19	23708433	23870022	23870022
ENSG00000196172	ZNF681	19	23921997	23941693	23941693
ENSG00000205246	RPSAP58	19	23945807	24010937	23945807
ENSG00000213967	ZNF726	19	24097678	24127961	24097678
ENSG00000213096	ZNF254	19	24216276	24312654	24216276
ENSG00000169021	UQCRFS1	19	29698173	29704448	29704448
ENSG00000187135	VSTM2B	19	30017406	30055386	30017406
ENSG00000105171	POP4	19	30094924	30108144	30094924
ENSG00000166289	PLEKHF1	19	30155963	30166364	30155963
ENSG00000131943	C19orf12	19	30191721	30206364	30206364
ENSG00000105173	CCNE1	19	30302805	30315215	30302805
ENSG00000105176	URI1	19	30414551	30506611	30414551
ENSG00000198597	ZNF536	19	30719197	31204445	30719197
ENSG00000121297	TSHZ3	19	31765851	31840453	31840453
ENSG00000168813	ZNF507	19	32836500	32878573	32836500
ENSG00000178904	DPY19L3	19	32896449	32976801	32896449
ENSG00000105185	PDCD5	19	33071974	33078358	33071974
ENSG00000105186	ANKRD27	19	33087913	33167503	33167503
ENSG00000186326	RGS9BP	19	33166313	33169206	33166313
ENSG00000213965	NUDT19	19	33182867	33204702	33182867
ENSG00000173809	TDRD12	19	33210659	33320483	33210659
ENSG00000021488	SLC7A9	19	33321415	33360672	33360672
ENSG00000121289	CEP89	19	33369902	33462897	33462897
ENSG00000131944	C19orf40	19	33463115	33469128	33463115
ENSG00000131941	RHPN2	19	33469499	33555794	33555794
ENSG00000076650	GPATCH1	19	33571786	33621448	33571786
ENSG00000166359	WDR88	19	33622996	33666701	33622996
ENSG00000130881	LRP3	19	33668509	33698694	33668509
ENSG00000130876	SLC7A10	19	33699570	33716756	33716756
ENSG00000245848	CEBPA	19	33790840	33793470	33793470
ENSG00000153879	CEBPG	19	33864236	33873592	33864236
ENSG00000124299	PEPD	19	33877856	34012700	34012700
ENSG00000124302	CHST8	19	34112861	34264414	34112861
ENSG00000153885	KCTD15	19	34286838	34306668	34286838
ENSG00000257103	LSM14A	19	34663409	34720420	34663409
ENSG00000166398	KIAA0355	19	34745442	34846491	34745442
ENSG00000105220	GPI	19	34850385	34893061	34850385
ENSG00000126249	PDCD2L	19	34895289	34917073	34895289
ENSG00000126261	UBA2	19	34919257	34960853	34919257
ENSG00000142279	WTIP	19	34971874	34997258	34971874
ENSG00000205209	SCGB2B2	19	35084234	35166604	35166604
ENSG00000089335	ZNF302	19	35168544	35177302	35168544
ENSG00000197841	ZNF181	19	35225060	35233777	35225060
ENSG00000153896	ZNF599	19	35248981	35264134	35264134
ENSG00000168661	ZNF30	19	35417807	35436074	35417807
ENSG00000180884	ZNF792	19	35447258	35454953	35454953
ENSG00000089351	GRAMD1A	19	35485688	35517375	35485688
ENSG00000105711	SCN1B	19	35521588	35531352	35521588
ENSG00000105707	HPN	19	35531410	35557475	35531410
ENSG00000089356	FXYD3	19	35606732	35615228	35606732
ENSG00000153902	LGI4	19	35615417	35633355	35633355
ENSG00000266964	FXYD1	19	35629712	35634013	35629712
ENSG00000221946	FXYD7	19	35634154	35645204	35634154
ENSG00000089327	FXYD5	19	35645633	35660786	35645633
ENSG00000177558	FAM187B	19	35715703	35719632	35719632
ENSG00000105699	LSR	19	35739233	35758867	35739233
ENSG00000105698	USF2	19	35759881	35770724	35759881
ENSG00000105697	HAMP	19	35771619	35776046	35771619
ENSG00000105695	MAG	19	35783028	35804707	35783028
ENSG00000012124	CD22	19	35810164	35838258	35810164
ENSG00000126266	FFAR1	19	35842445	35843367	35842445
ENSG00000185897	FFAR3	19	35849362	35851387	35849362
ENSG00000126251	GPR42	19	35861831	35863855	35861831
ENSG00000126262	FFAR2	19	35934809	35942669	35934809
ENSG00000188508	KRTDAP	19	35978226	35986460	35986460
ENSG00000161249	DMKN	19	35988122	36004560	36004560
ENSG00000189001	SBSN	19	36014269	36019253	36019253
ENSG00000105679	GAPDHS	19	36024314	36036218	36024314
ENSG00000105677	TMEM147	19	36036497	36038428	36036497
ENSG00000105675	ATP4A	19	36040945	36054560	36054560
ENSG00000249115	HAUS5	19	36103646	36116251	36103646
ENSG00000126254	RBM42	19	36119932	36128588	36119932
ENSG00000105672	ETV2	19	36132647	36135773	36132647
ENSG00000126267	COX6B1	19	36139125	36149763	36139125
ENSG00000105668	UPK1A	19	36157715	36169367	36157715
ENSG00000011590	ZBTB32	19	36195429	36207940	36195429
ENSG00000272333	KMT2B	19	36208921	36229779	36208921
ENSG00000126246	IGFLR1	19	36230058	36233354	36233354
ENSG00000161265	U2AF1L4	19	36233365	36236346	36236346
ENSG00000205155	PSENEN	19	36236015	36237911	36236015
ENSG00000267796	LIN37	19	36239262	36245420	36239262
ENSG00000004776	HSPB6	19	36245469	36248980	36248980
ENSG00000167595	C19orf55	19	36249044	36261930	36249044
ENSG00000004777	ARHGAP33	19	36265434	36279724	36265434
ENSG00000250799	PRODH2	19	36290890	36304201	36304201
ENSG00000161270	NPHS1	19	36316866	36360189	36360189
ENSG00000126259	KIRREL2	19	36346763	36358011	36346763
ENSG00000105290	APLP1	19	36358801	36370693	36358801
ENSG00000167604	NFKBID	19	36378555	36393205	36393205
ENSG00000126264	HCST	19	36393382	36395279	36393382
ENSG00000011600	TYROBP	19	36395303	36399197	36399197
ENSG00000126243	LRFN3	19	36426260	36436669	36426260
ENSG00000205138	SDHAF1	19	36486090	36487220	36486090
ENSG00000181392	SYNE4	19	36494209	36499695	36499695
ENSG00000239382	ALKBH6	19	36500022	36505141	36505141
ENSG00000105270	CLIP3	19	36505562	36524245	36524245
ENSG00000161277	THAP8	19	36525887	36545664	36545664
ENSG00000075702	WDR62	19	36545783	36596008	36545783
ENSG00000105261	OVOL3	19	36602104	36604613	36602104
ENSG00000105258	POLR2I	19	36604612	36606248	36606248
ENSG00000105254	TBCB	19	36605191	36616849	36605191
ENSG00000126247	CAPNS1	19	36630477	36641255	36630477
ENSG00000161281	COX7A1	19	36641824	36643771	36643771
ENSG00000196357	ZNF565	19	36673188	36737159	36737159
ENSG00000167635	ZNF146	19	36705504	36729676	36705504
ENSG00000142065	ZFP14	19	36827162	36870101	36870101
ENSG00000181007	ZFP82	19	36874022	36909558	36909558
ENSG00000186017	ZNF566	19	36936021	36980804	36980804
ENSG00000254004	ZNF260	19	37001597	37019562	37019562
ENSG00000186020	ZNF529	19	37025676	37096178	37096178
ENSG00000161298	ZNF382	19	37095719	37119499	37095719
ENSG00000197808	ZNF461	19	37128094	37157755	37157755
